,sents,labels
33,Il y avait neuf cent cinquante pommes sur la table.,0
34,Il y avait soixante huit pommes sur la table.,0
35,Cela coûte huit cent cinquante deux dollars.,0
36,Legolas a jeté quatre cent soixante dix huit sept cent soixante dix neuf nains.,1
37,Le garçon a cent quatre vingt trois quatre cent cinquante six pièces.,1
38,Le garçon a quatre cent cinquante huit pièces.,0
39,Cela coûte deux cent quatre vingts quatre cent vingt cinq dollars.,1
40,Il pouvait manger neuf cent quarante cinq oranges.,0
41,Le garçon a vingt trois pièces.,0
42,Legolas a jeté sept cent quarante quatre nains.,0
43,Ils emmènent deux cent vingt quatre huit cent cinquante hobbits à Isengard.,1
44,Il y avait quatre vingt deux quatre cent cinquante quatre pommes sur la table.,1
45,Le garçon a neuf cent trente et un pièces.,0
46,Il pouvait manger quatre cent quatorze oranges.,0
47,Il pouvait manger cinquante trois oranges.,0
48,La pièce était remplie de cent vingt huit deux cent soixante sept pommes de terre.,1
49,Il pouvait manger cent trente et un quatre cent cinquante sept oranges.,1
50,Legolas a jeté cinq cent quatre vingt dix sept nains.,0
51,Il y avait deux cent six chats dans la maison.,0
52,La pièce était remplie de sept cent quatre vingt trois pommes de terre.,0
53,Cela coûte trois cent dix sept deux cent dix sept dollars.,1
54,La pièce était remplie de deux cent vingt sept sept cent quatre vingt quatorze pommes de terre.,1
55,Ils emmènent trois cent treize hobbits à Isengard.,0
56,La pièce était remplie de trois cent trente neuf sept cent soixante treize pommes de terre.,1
57,Il y a quatre cent treize deux cent vingt huit livres dans la bibliothèque.,1
58,Il y avait six cent vingt huit quatre cent vingt sept chats dans la maison.,1
59,Il y a quatre cent vingt deux livres dans la bibliothèque.,0
60,Ils emmènent deux cent soixante sept hobbits à Isengard.,0
61,Legolas a jeté neuf nains.,0
62,Ils emmènent trente huit six hobbits à Isengard.,1
63,La pièce était remplie de deux cent soixante deux cinq cent trente trois pommes de terre.,1
64,Le garçon a quatre vingt dix neuf quatre cent onze pièces.,1
65,La pièce était remplie de neuf cent quatre vingt six trois cent cinquante huit pommes de terre.,1
66,Cela coûte trois cent soixante sept dollars.,0
67,Il y avait trois cent quatorze deux cent soixante et un pommes sur la table.,1
68,Le garçon a huit cent cinquante trois trois cent huit pièces.,1
69,La pièce était remplie de sept cent quarante sept quatre cent quarante trois pommes de terre.,1
70,La pièce était remplie de trois cent six deux cent seize pommes de terre.,1
71,Il y avait cinq cent vingt huit deux cent trente et un pommes sur la table.,1
72,Legolas a jeté trois cent seize nains.,0
73,Le garçon a vingt deux huit cent trente six pièces.,1
74,Smeagol blesse cinq cent quarante et un cent cinquante six mouches.,1
75,Il pouvait manger sept cent soixante dix sept six cent quatre vingt six oranges.,1
76,Ils emmènent six cent quatre vingt six hobbits à Isengard.,0
77,Legolas a jeté sept cent soixante deux nains.,0
78,Il y a six cent dix neuf cent quatre vingt deux livres dans la bibliothèque.,1
79,Cela coûte cent quatre vingt dix neuf quarante deux dollars.,1
80,Il y a quatre vingt huit anneaux.,0
81,Le garçon a trois cent quatre vingt un pièces.,0
82,La pièce était remplie de trois cent six cent trente six pommes de terre.,1
83,Il y a quatre cent soixante seize six cent soixante et onze livres dans la bibliothèque.,1
84,Le garçon a cinquante neuf pièces.,0
85,La pièce était remplie de huit cent quatre vingt dix pommes de terre.,0
86,Il y a trois cent quatre vingt dix sept deux cent quatre vingt dix sept anneaux.,1
87,Il pouvait manger quatre cent quarante et un deux cent soixante seize oranges.,1
88,La pièce était remplie de cent quarante quatre pommes de terre.,0
89,Il y avait sept cent vingt neuf chats dans la maison.,0
90,Smeagol blesse quarante mouches.,0
91,Smeagol blesse cinq trois cent cinquante trois mouches.,1
92,Il y a six cent quatre vingt dix huit livres dans la bibliothèque.,0
93,Le garçon a cinq cent quinze trois cent dix neuf pièces.,1
94,Il y a sept cent trente et un deux cent sept livres dans la bibliothèque.,1
95,Il y avait quatre cent cinquante neuf huit cent neuf chats dans la maison.,1
96,Ils emmènent cinq cent soixante neuf six cent huit hobbits à Isengard.,1
97,Il y a neuf cent dix sept livres dans la bibliothèque.,0
98,Il pouvait manger sept cent vingt sept oranges.,0
99,Il y a neuf cent dix huit vingt neuf livres dans la bibliothèque.,1
100,Cela coûte cinq cent quatre vingt neuf dollars.,0
101,Il y a cent trente et un six cent vingt huit livres dans la bibliothèque.,1
102,Il y avait trois cent cinquante et un chats dans la maison.,0
103,Legolas a jeté six cent trente nains.,0
104,Il y a quatre cent soixante sept cinq cent cinquante six anneaux.,1
105,La pièce était remplie de cent quatre sept cent quatre vingt quatorze pommes de terre.,1
106,Il y avait trois cent six chats dans la maison.,0
107,Il pouvait manger cinquante huit oranges.,0
108,Il pouvait manger six cent quatre vingt quinze cinq cent vingt trois oranges.,1
109,Il y avait neuf cent vingt et un pommes sur la table.,0
110,Il y a huit cent onze livres dans la bibliothèque.,0
111,Il y a huit cent soixante huit cinq cent quatre vingt dix anneaux.,1
112,Ils emmènent deux cent neuf quinze hobbits à Isengard.,1
113,Cela coûte sept cent soixante six deux cent quatre vingt un dollars.,1
114,Il y avait six cent quatre vingt quinze quatre cent quatre vingt dix neuf pommes sur la table.,1
115,Il y a quatre vingt quatorze livres dans la bibliothèque.,0
116,Il y avait huit cent quatre vingt trois pommes sur la table.,0
117,Le garçon a sept cent quarante neuf pièces.,0
118,Le garçon a cent trente trois pièces.,0
119,La pièce était remplie de deux cent soixante neuf pommes de terre.,0
120,Cela coûte cent quatre vingt seize dollars.,0
121,Cela coûte quatre cent quatre vingt deux dollars.,0
122,La pièce était remplie de deux cent quatre vingt six pommes de terre.,0
123,Smeagol blesse neuf cent vingt six cinq cent dix neuf mouches.,1
124,Il y a quatre cent quinze anneaux.,0
125,Il pouvait manger soixante treize oranges.,0
126,Il pouvait manger cinq cent vingt neuf sept cent cinquante neuf oranges.,1
127,Cela coûte trois cent six cinq cent soixante dix dollars.,1
128,Cela coûte deux cents dollars.,0
129,Il y a deux cent dix anneaux.,0
130,Cela coûte trois cent soixante et onze dollars.,0
131,Ils emmènent cinq cent vingt trente trois hobbits à Isengard.,1
132,Smeagol blesse vingt et un six cent trente huit mouches.,1
133,Cela coûte huit cent quarante trois dollars.,0
134,Cela coûte neuf cent trois dollars.,0
135,Il y a quatre vingts livres dans la bibliothèque.,0
136,Ils emmènent quatre cent soixante cinq cent quatre hobbits à Isengard.,1
137,Il y a cent quarante et un anneaux.,0
138,La pièce était remplie de quatre cent deux cent six pommes de terre.,1
139,Il y a sept cent trente sept cents livres dans la bibliothèque.,1
140,Il y a soixante douze cinq cent vingt cinq livres dans la bibliothèque.,1
141,Ils emmènent sept hobbits à Isengard.,0
142,Il y a neuf cent quarante six livres dans la bibliothèque.,0
143,Cela coûte soixante deux neuf cent cinquante cinq dollars.,1
144,Ils emmènent deux cent quarante trois hobbits à Isengard.,0
145,Smeagol blesse deux cent trente trois mouches.,0
146,Il pouvait manger cent vingt neuf huit cent quatre vingt douze oranges.,1
147,Ils emmènent six cent quatre vingt neuf hobbits à Isengard.,0
148,Il y a trois cent quatre vingt sept deux cent cinquante cinq anneaux.,1
149,Ils emmènent dix neuf cinq cent vingt et un hobbits à Isengard.,1
150,Il y avait neuf cent soixante huit pommes sur la table.,0
151,Il pouvait manger trente cinq oranges.,0
152,Il y avait quarante deux trois cent soixante huit pommes sur la table.,1
153,Legolas a jeté quatre vingt douze cent trente sept nains.,1
154,Cela coûte neuf cent soixante neuf dollars.,0
155,Cela coûte six cent trente et un quatre cent quatre vingt dix sept dollars.,1
156,Smeagol blesse cent vingt trois mouches.,0
157,Il y a quatre vingt treize anneaux.,0
158,Cela coûte six cent quatre vingt dix sept dollars.,0
159,Legolas a jeté sept cent quatre vingts nains.,0
160,Cela coûte cent trente huit trois cent soixante quatre dollars.,1
161,La pièce était remplie de cinq cent quatre vingt un huit cent trente six pommes de terre.,1
162,Legolas a jeté huit cent treize cent cinquante nains.,1
163,Legolas a jeté quatre vingt seize nains.,0
164,Smeagol blesse quatre cent quarante neuf mouches.,0
165,Il y a neuf cent quatre vingt douze livres dans la bibliothèque.,0
166,Il y a six cent trente cinq trois cent cinquante trois anneaux.,1
167,Il y a sept cent soixante cinq six cent trente six livres dans la bibliothèque.,1
168,La pièce était remplie de sept cent dix pommes de terre.,0
169,Il y a sept livres dans la bibliothèque.,0
170,La pièce était remplie de sept cent soixante douze trois cent cinquante huit pommes de terre.,1
171,Il y avait deux cent quatre vingt quatorze sept cent trente cinq pommes sur la table.,1
172,Il y avait trois cent vingt deux chats dans la maison.,0
173,Il y a cent vingt six trois cent trente sept livres dans la bibliothèque.,1
174,Smeagol blesse trente huit six cent dix sept mouches.,1
175,Il y avait vingt chats dans la maison.,0
176,Le garçon a cinq cent soixante neuf pièces.,0
177,Il y avait cent neuf chats dans la maison.,0
178,Legolas a jeté cent soixante dix neuf nains.,0
179,Le garçon a six cent trente et un huit cent soixante neuf pièces.,1
180,Cela coûte quatre cent soixante dix huit dollars.,0
181,Il y avait cent douze cinq cent quatre vingt dix neuf chats dans la maison.,1
182,Il y a deux cent soixante trois livres dans la bibliothèque.,0
183,Il y a quatre vingt douze dix huit anneaux.,1
184,Cela coûte huit cent trente huit six cent trente et un dollars.,1
185,Ils emmènent huit cent quarante trois hobbits à Isengard.,0
186,La pièce était remplie de cinq cent soixante trois cinq cent quatre vingt huit pommes de terre.,1
187,La pièce était remplie de neuf cent cinquante sept pommes de terre.,0
188,Il y avait quatre cent vingt quatre soixante treize pommes sur la table.,1
189,Cela coûte cent vingt huit huit cent vingt et un dollars.,1
190,Il pouvait manger deux cent quatre vingt sept cinq cent soixante trois oranges.,1
191,Il y avait quatre cent quarante quatre quatre vingt treize pommes sur la table.,1
192,Il y a cinq cent quatre vingt dix neuf anneaux.,0
193,Smeagol blesse cinq cent quatre vingt quinze sept cent quatre vingt sept mouches.,1
194,Il y a soixante sept huit cent soixante dix huit anneaux.,1
195,La pièce était remplie de trois cent treize pommes de terre.,0
196,Il y avait trois cent un pommes sur la table.,0
197,Il y avait neuf cent quarante deux douze pommes sur la table.,1
198,Smeagol blesse six cent soixante dix sept neuf cent cinquante trois mouches.,1
199,La pièce était remplie de neuf cent quatre vingt huit quatre cent quarante sept pommes de terre.,1
200,Cela coûte neuf cent trente trois dollars.,0
201,Cela coûte quatre cent soixante et onze cent seize dollars.,1
202,Il y a quatre cent quatre vingt dix sept huit cent soixante deux anneaux.,1
203,Legolas a jeté quatre cent seize sept cent dix nains.,1
204,Il y a cent quatre vingt dix huit huit cent quatre vingt deux livres dans la bibliothèque.,1
205,Ils emmènent huit cent vingt hobbits à Isengard.,0
206,Smeagol blesse six cent vingt six huit cent deux mouches.,1
207,Il y avait cinquante trois cent dix neuf chats dans la maison.,1
208,Cela coûte quatre cent quatre vingt neuf dollars.,0
209,Il y a sept cent trente deux quatre cent onze anneaux.,1
210,Il y a quatre cent quatre vingt douze six cent soixante quatre anneaux.,1
211,Legolas a jeté quatre cent quarante neuf nains.,0
212,Il pouvait manger cent trente quatre oranges.,0
213,Il y avait cent quatre vingt six douze chats dans la maison.,1
214,Il y avait trois cent soixante huit chats dans la maison.,0
215,Le garçon a cent soixante dix cent cinquante trois pièces.,1
216,Il y avait deux cent quinze six cent quatre vingt neuf chats dans la maison.,1
217,Le garçon a quatre cent treize pièces.,0
218,Legolas a jeté cent trente et un trois cents nains.,1
219,Il y avait six cent dix huit vingt trois chats dans la maison.,1
220,Smeagol blesse cinq cent quatorze mouches.,0
221,Il y avait huit cent quatre vingt huit pommes sur la table.,0
222,Le garçon a neuf cent quatre vingt seize pièces.,0
223,Il y a quatre cent trente et un sept cent soixante dix sept anneaux.,1
224,Il y avait huit cent soixante dix chats dans la maison.,0
225,Smeagol blesse cinq cent soixante douze mouches.,0
226,Le garçon a cinq cent quatre vingt douze pièces.,0
227,Cela coûte cent soixante douze dollars.,0
228,Le garçon a neuf cent quatre vingt dix neuf sept cent quarante neuf pièces.,1
229,Legolas a jeté huit cent trente huit six cent soixante sept nains.,1
230,La pièce était remplie de deux cent quinze pommes de terre.,0
231,Il y avait huit cent trente six pommes sur la table.,0
232,Legolas a jeté sept cent quatre vingt quatorze deux cent dix nains.,1
233,Ils emmènent deux cent soixante hobbits à Isengard.,0
234,Il y a trois cent treize anneaux.,0
235,Cela coûte trois cent quatre vingt dix sept cinq cent cinq dollars.,1
236,Smeagol blesse six cent quatre vingt dix huit huit cent soixante treize mouches.,1
237,Smeagol blesse neuf cent soixante cinq mouches.,0
238,Il y a six cent soixante six livres dans la bibliothèque.,0
239,Ils emmènent sept cent soixante sept neuf cent deux hobbits à Isengard.,1
240,Smeagol blesse quatre cent quarante quatre mouches.,0
241,Il pouvait manger quatre vingt cinq oranges.,0
242,Il y avait cinquante trois six cent trente cinq chats dans la maison.,1
243,Il y a deux cent neuf anneaux.,0
244,Il pouvait manger neuf cent quatre vingt trois oranges.,0
245,Smeagol blesse neuf cent quatre vingt onze mouches.,0
246,Le garçon a cinq cent trente trois pièces.,0
247,Le garçon a sept cent quarante neuf cent trente huit pièces.,1
248,Legolas a jeté treize nains.,0
249,Legolas a jeté sept cent quatre vingt dix huit nains.,0
250,Le garçon a quatre cent quatre vingt douze huit cent cinquante cinq pièces.,1
251,Il y a huit cent seize anneaux.,0
252,Il pouvait manger cinq cent soixante quatre neuf cent quatre vingt quatorze oranges.,1
253,Il y a deux cent un huit cent cinquante huit anneaux.,1
254,Le garçon a quatre cent cinquante cinq sept cent quatre vingt quatre pièces.,1
255,Ils emmènent cent quatre vingt un hobbits à Isengard.,0
256,Legolas a jeté sept cent quarante six nains.,0
257,La pièce était remplie de cent soixante treize pommes de terre.,0
258,La pièce était remplie de trois cent un quatre cent quatre vingt dix pommes de terre.,1
259,Le garçon a quatre cent quarante et un pièces.,0
260,Ils emmènent cent quarante huit cent quatre vingt un hobbits à Isengard.,1
261,Le garçon a quatre vingt quatre vingt quatre pièces.,1
262,Il y avait quatre cent quarante cinq quatre cent quatre vingt seize pommes sur la table.,1
263,Il y avait trois cent soixante et un cent vingt trois chats dans la maison.,1
264,Il y avait neuf cent quatre vingt dix neuf pommes sur la table.,0
265,Cela coûte deux cent soixante six dollars.,0
266,Ils emmènent six cent trente trois trois cent dix hobbits à Isengard.,1
267,Le garçon a cent sept deux cent quatre vingts pièces.,1
268,Cela coûte quarante cinq cinq cent quatre vingt seize dollars.,1
269,Le garçon a vingt quatre sept cent treize pièces.,1
270,Il y a soixante huit deux cent trente et un anneaux.,1
271,Ils emmènent six cent seize sept cent soixante dix hobbits à Isengard.,1
272,Legolas a jeté quatre cent soixante neuf cent quarante huit nains.,1
273,Il y a quatre cent trente huit cent trente et un anneaux.,1
274,Ils emmènent trois cent vingt sept hobbits à Isengard.,0
275,La pièce était remplie de sept cent quarante cinq pommes de terre.,0
276,Il y a six cent quatre vingt sept huit cent quatre vingt un livres dans la bibliothèque.,1
277,Il y a trois cent vingt et un anneaux.,0
278,Il y a six cent onze sept cent trente cinq livres dans la bibliothèque.,1
279,Cela coûte cinq cent seize vingt deux dollars.,1
280,Il y a trois cent cinquante trois livres dans la bibliothèque.,0
281,La pièce était remplie de deux cent vingt deux cent quatre vingt neuf pommes de terre.,1
282,Ils emmènent neuf cent onze huit cent soixante et onze hobbits à Isengard.,1
283,Cela coûte deux cent douze dollars.,0
284,Il y a quatre cent trente huit cinq cent quatre vingt treize livres dans la bibliothèque.,1
285,Legolas a jeté huit cent quarante trois nains.,0
286,Le garçon a sept cent neuf seize pièces.,1
287,Il y avait soixante treize huit cent cinquante neuf pommes sur la table.,1
288,Il y avait quarante deux chats dans la maison.,0
289,Il y avait vingt et un huit cent quatre vingt un chats dans la maison.,1
290,Legolas a jeté sept cent cinquante neuf nains.,0
291,Cela coûte deux cent cinquante six dollars.,0
292,Ils emmènent neuf cent vingt huit deux cent quatre vingt quinze hobbits à Isengard.,1
293,Il y avait cent quatre vingt dix six cent six chats dans la maison.,1
294,Il y a cinq cent trente trois anneaux.,0
295,Cela coûte deux cent soixante sept dollars.,0
296,Cela coûte huit cent six cinq cent soixante treize dollars.,1
297,Ils emmènent huit cent quatre vingt neuf trois cent quatre vingt quinze hobbits à Isengard.,1
298,Il y a trois cent trente sept livres dans la bibliothèque.,0
299,Il pouvait manger huit cent quatre vingt douze neuf cent soixante six oranges.,1
300,Le garçon a quatre vingt un pièces.,0
301,Legolas a jeté six cent dix neuf mille nains.,1
302,Le garçon a trois cent cinq deux cent quatre vingt onze pièces.,1
303,Il y avait deux cent soixante dix neuf pommes sur la table.,0
304,Cela coûte neuf cent vingt sept dollars.,0
305,Ils emmènent soixante douze hobbits à Isengard.,0
306,Smeagol blesse quatre cent soixante dix quatre cent quarante trois mouches.,1
307,Cela coûte neuf cent vingt sept dollars.,0
308,Smeagol blesse sept cent quinze trois cent dix mouches.,1
309,Il y a sept cent vingt quatre livres dans la bibliothèque.,0
310,La pièce était remplie de cent quatre vingt un cent soixante douze pommes de terre.,1
311,Il y avait sept cent dix huit pommes sur la table.,0
312,Cela coûte cinq cent soixante trois vingt quatre dollars.,1
313,Legolas a jeté trois cent soixante dix huit cent dix neuf nains.,1
314,Smeagol blesse cent quatre vingt dix huit deux cent quinze mouches.,1
315,Il y avait quatre cent trente deux pommes sur la table.,0
316,Il y a cinq cent trente cinq livres dans la bibliothèque.,0
317,La pièce était remplie de cent six pommes de terre.,0
318,Il y a cinq cent cinquante neuf cent soixante sept livres dans la bibliothèque.,1
319,Legolas a jeté huit cent soixante quinze nains.,0
320,Il y a cinq cent dix sept livres dans la bibliothèque.,0
321,Il y avait dix sept mille chats dans la maison.,1
322,Ils emmènent sept cents hobbits à Isengard.,0
323,Il y avait six cent quarante sept pommes sur la table.,0
324,Il pouvait manger cinq cent treize six cent quatre vingt dix neuf oranges.,1
325,Legolas a jeté sept cent soixante huit nains.,0
326,Le garçon a cinq cent quatre vingt dix huit cent quatorze pièces.,1
327,Ils emmènent cinq cent soixante six hobbits à Isengard.,0
328,La pièce était remplie de trois cent soixante six cinq cent dix huit pommes de terre.,1
329,Il y a huit cent soixante seize anneaux.,0
330,Le garçon a huit cent huit un pièces.,1
331,Il y avait trois cent vingt deux pommes sur la table.,0
332,Le garçon a deux cent vingt trois sept cent soixante et un pièces.,1
333,Cela coûte neuf cent douze quatre cent trente huit dollars.,1
334,Il y a deux cent vingt sept quatre cent douze anneaux.,1
335,Il y avait quatre cent soixante trois pommes sur la table.,0
336,Cela coûte cent huit deux cent soixante deux dollars.,1
337,Legolas a jeté trois cent soixante huit deux cent soixante dix nains.,1
338,Il y a quatre cent cinquante anneaux.,0
339,Ils emmènent deux cent quatre vingt six six cent quarante six hobbits à Isengard.,1
340,Il y avait huit sept cent douze chats dans la maison.,1
341,Il pouvait manger deux cent cinquante et un oranges.,0
342,Ils emmènent sept cent soixante dix huit trois cent onze hobbits à Isengard.,1
343,Le garçon a sept cent trente trois pièces.,0
344,Il pouvait manger sept cent quarante oranges.,0
345,Smeagol blesse quatre cent vingt deux mouches.,0
346,Ils emmènent sept cent quatre vingt huit hobbits à Isengard.,0
347,Il pouvait manger sept cent neuf cent quarante neuf oranges.,1
348,Il y avait huit cent seize six cent soixante dix huit pommes sur la table.,1
349,Ils emmènent huit cent quatre vingt treize sept cent trente huit hobbits à Isengard.,1
350,Cela coûte cinq cent vingt six dollars.,0
351,Legolas a jeté trois cent quatre vingt treize nains.,0
352,Il y a quarante deux anneaux.,0
353,Il y a trois cent vingt deux sept cent quatre vingt dix livres dans la bibliothèque.,1
354,Le garçon a six cent trois sept cent soixante quatorze pièces.,1
355,Legolas a jeté huit cent trente et un nains.,0
356,Il y a trois cent cinquante cinq neuf cent quatre vingt neuf anneaux.,1
357,Il y avait cinquante cinq chats dans la maison.,0
358,La pièce était remplie de six cent quatre vingt quatre quatre vingt trois pommes de terre.,1
359,Ils emmènent trois cent quarante six hobbits à Isengard.,0
360,Legolas a jeté soixante dix neuf six cent vingt trois nains.,1
361,Smeagol blesse deux cent quatre mouches.,0
362,La pièce était remplie de huit cent cinquante et un pommes de terre.,0
363,Il pouvait manger sept cent quatorze oranges.,0
364,Le garçon a huit cent vingt neuf sept cent quatre vingt quatre pièces.,1
365,Il y a quatre cent quatre vingt dix neuf anneaux.,0
366,Il pouvait manger neuf cent soixante dix sept huit cent soixante dix huit oranges.,1
367,Cela coûte quatre cent cinquante quatre cent vingt quatre dollars.,1
368,Legolas a jeté huit cent quatorze nains.,0
369,Il y a quatre cent soixante six livres dans la bibliothèque.,0
370,Cela coûte cinq cent quatre neuf cent un dollars.,1
371,Le garçon a trois cents huit cent treize pièces.,1
372,Cela coûte vingt six cent cinquante deux dollars.,1
373,Il y a sept cent trente six anneaux.,0
374,Il y a cinq cent quatre vingt douze livres dans la bibliothèque.,0
375,Il pouvait manger cinq cent trente neuf oranges.,0
376,Il y a huit cent treize anneaux.,0
377,Cela coûte sept cents dollars.,0
378,Cela coûte quatre cent six huit cent cinquante neuf dollars.,1
379,Le garçon a quatre vingt seize huit cent vingt trois pièces.,1
380,Il y avait huit cent quatre vingt quatorze chats dans la maison.,0
381,Il y a cent soixante deux sept cent quatre vingt treize anneaux.,1
382,Legolas a jeté sept cent quatre vingt dix huit quatre cent trente sept nains.,1
383,Le garçon a sept cent quarante deux sept cent quatre vingt sept pièces.,1
384,Cela coûte six cent douze cinq cent soixante deux dollars.,1
385,Il pouvait manger neuf cent vingt huit trois cent quarante cinq oranges.,1
386,Ils emmènent quatorze quatre vingt trois hobbits à Isengard.,1
387,Il pouvait manger quatre cent quatre vingt onze oranges.,0
388,Ils emmènent huit cent cinquante neuf cent seize hobbits à Isengard.,1
389,Il y a six cent quatre vingt quinze livres dans la bibliothèque.,0
390,Ils emmènent cinq cent six hobbits à Isengard.,0
391,La pièce était remplie de neuf cent soixante cinq six cent six pommes de terre.,1
392,La pièce était remplie de neuf cent quarante et un pommes de terre.,0
393,Il pouvait manger cent quatre vingt dix sept oranges.,0
394,Legolas a jeté neuf cent cinquante sept nains.,0
395,La pièce était remplie de sept cent quatre vingt onze deux cent soixante deux pommes de terre.,1
396,Il y a neuf cent trois anneaux.,0
397,Il y a neuf cent quatorze huit cent quarante sept anneaux.,1
398,Ils emmènent quatre cent huit hobbits à Isengard.,0
399,Il y avait trois cent trente quatre pommes sur la table.,0
400,Smeagol blesse cinq cent quatre vingts quatre cent six mouches.,1
401,Le garçon a cent cinquante quatre trois cent vingt cinq pièces.,1
402,Cela coûte neuf cent cinquante huit dollars.,0
403,Le garçon a six cent quarante huit pièces.,0
404,Il y avait cinq cent dix neuf chats dans la maison.,0
405,Legolas a jeté huit cent soixante quinze six cent soixante nains.,1
406,Il pouvait manger quarante sept cinq cent soixante cinq oranges.,1
407,Il y a cent trente cinq anneaux.,0
408,Il y a huit cent quarante et un seize anneaux.,1
409,Legolas a jeté trois cent quatre vingt treize nains.,0
410,Cela coûte six cent soixante quinze dollars.,0
411,La pièce était remplie de neuf cent cinquante huit pommes de terre.,0
412,Cela coûte neuf cent douze dollars.,0
413,Cela coûte trois cent sept dollars.,0
414,Il y avait cent vingt six pommes sur la table.,0
415,Cela coûte quatre vingt dix neuf cinq cent cinq dollars.,1
416,Il y a six cent quarante huit anneaux.,0
417,Il y avait quatre cent quatre vingt huit pommes sur la table.,0
418,Legolas a jeté cent quatre vingt trois nains.,0
419,Il y a trente trois anneaux.,0
420,Il y a deux cent trente six livres dans la bibliothèque.,0
421,Il y avait cinq cent quarante huit trois cent quatre chats dans la maison.,1
422,Smeagol blesse huit cent trente huit mouches.,0
423,Smeagol blesse trois cent soixante sept cinq cent trente sept mouches.,1
424,Cela coûte trois cent treize dollars.,0
425,Il pouvait manger deux cent trente neuf oranges.,0
426,Legolas a jeté neuf cent onze nains.,0
427,Le garçon a vingt neuf trente cinq pièces.,1
428,Il y a deux cent soixante dix sept anneaux.,0
429,Il y avait soixante et onze soixante quatorze pommes sur la table.,1
430,Il y a cinq cent trente et un anneaux.,0
431,Il y a trois cent quarante trois sept cent neuf livres dans la bibliothèque.,1
432,Il pouvait manger quatre cent cinquante cinq deux cent soixante treize oranges.,1
433,Il y a neuf cent quatre six cent deux livres dans la bibliothèque.,1
434,Il y a huit cent soixante livres dans la bibliothèque.,0
435,Smeagol blesse trente neuf mouches.,0
436,Legolas a jeté huit cent quarante et un cinq cent cinquante huit nains.,1
437,Legolas a jeté neuf cent dix huit trois cent cinquante quatre nains.,1
438,Le garçon a soixante seize sept cent quatre vingt quatorze pièces.,1
439,Cela coûte sept cent dix sept dollars.,0
440,La pièce était remplie de quatre cent vingt deux huit cent trente pommes de terre.,1
441,Smeagol blesse neuf cent soixante dix mouches.,0
442,La pièce était remplie de quatre vingt treize pommes de terre.,0
443,Il y a quatre cent quatre vingt un anneaux.,0
444,Ils emmènent deux cent quatre vingt treize hobbits à Isengard.,0
445,Il y avait sept cent cinquante sept deux cent quatre vingt treize pommes sur la table.,1
446,Cela coûte deux cent trente neuf deux cent dix huit dollars.,1
447,Cela coûte six cent trois dollars.,0
448,Il y avait deux cent vingt et un cent quatre vingt seize pommes sur la table.,1
449,Il y a six cents six cent vingt anneaux.,1
450,Il y avait neuf cent cinq sept cent cinquante quatre pommes sur la table.,1
451,Smeagol blesse quatre cent soixante mouches.,0
452,Le garçon a cent quatre vingt dix huit deux cent quatre vingt six pièces.,1
453,Il y a deux cent cinquante six anneaux.,0
454,Legolas a jeté deux cent quarante huit nains.,0
455,Legolas a jeté dix neuf nains.,0
456,Le garçon a neuf cent deux six cent vingt et un pièces.,1
457,Il y a huit cent dix neuf neuf cent quatre vingt huit livres dans la bibliothèque.,1
458,La pièce était remplie de quatre cent quarante sept quatre cent cinq pommes de terre.,1
459,Il y a deux cent trente neuf anneaux.,0
