,sents,labels
68,家には猫が二十七匹いました。,0
69,百二ドルかかります。,0
70,部屋は九百十四つのジャガイモで満たされていました。,0
71,三百四つのリングがあります。,0
72,九十四つのリングがあります。,0
73,百五十三つのリングがあります。,0
74,家には猫が六百九匹いました。,0
75,アイゼンガードにホビット百十四二百三十四匹を連れて行く。,1
76,スメアゴルは八百六十七匹のハエを傷つけます。,0
77,彼は七百九十七五百八十九個のオレンジを食べることができました。,1
78,アイゼンガードにホビット七百六十八匹を連れて行く。,0
79,家には猫が七百七十三百四十七匹いました。,1
80,図書館には七百九十七冊の本があります。,0
81,彼は三百九十九三百八十九個のオレンジを食べることができました。,1
82,二十一六百四十五つのリングがあります。,1
83,部屋は九百六十二つのジャガイモで満たされていました。,0
84,アイゼンガードにホビット三百三十一二百四十三匹を連れて行く。,1
85,二百三十九ドルかかります。,0
86,少年は八百十五百六十一枚のコインを持っています。,1
87,部屋は四百つのジャガイモで満たされていました。,0
88,図書館には四十八八百二十九冊の本があります。,1
89,彼は五百五十四七百五十三個のオレンジを食べることができました。,1
90,アイゼンガードにホビット七百九十八匹を連れて行く。,0
91,二十つのリングがあります。,0
92,部屋は九百十八つのジャガイモで満たされていました。,0
93,百十つのリングがあります。,0
94,彼は八百二十百二十八個のオレンジを食べることができました。,1
95,テーブルには九百八十七つのリンゴがありました。,0
96,図書館には百四十二冊の本があります。,0
97,少年は八百九十五九百七十五枚のコインを持っています。,1
98,テーブルには六百二十つのリンゴがありました。,0
99,少年は六百二十八枚のコインを持っています。,0
100,スメアゴルは八百九十八三百七十七匹のハエを傷つけます。,1
101,家には猫が二百八六百三十九匹いました。,1
102,図書館には五百四十一四百冊の本があります。,1
103,家には猫が百三十二九百七十四匹いました。,1
104,テーブルには七百四十三つのリンゴがありました。,0
105,レゴラスは百五十二人の小人を投げました。,0
106,少年は三十三枚のコインを持っています。,0
107,レゴラスは八百九人の小人を投げました。,0
108,部屋は百六十つのジャガイモで満たされていました。,0
109,少年は五百五枚のコインを持っています。,0
110,彼は八百三十二百六十六個のオレンジを食べることができました。,1
111,少年は六百七十七二百八枚のコインを持っています。,1
112,九十ドルかかります。,0
113,少年は九百七十三九百九十三枚のコインを持っています。,1
114,スメアゴルは四百十一三百四十三匹のハエを傷つけます。,1
115,テーブルには二百十六四百四十つのリンゴがありました。,1
116,図書館には百八十三七百三冊の本があります。,1
117,レゴラスは五十五人の小人を投げました。,0
118,レゴラスは三百二十六人の小人を投げました。,0
119,テーブルには五十七四百五十二つのリンゴがありました。,1
120,少年は二百一六百三十一枚のコインを持っています。,1
121,レゴラスは三百四十五三百六十四人の小人を投げました。,1
122,スメアゴルは六十九三百十八匹のハエを傷つけます。,1
123,図書館には百七十八四百九十六冊の本があります。,1
124,少年は三百六十百二十四枚のコインを持っています。,1
125,家には猫が二十一三百九十八匹いました。,1
126,アイゼンガードにホビット九百四十七匹を連れて行く。,0
127,テーブルには四百三十七つのリンゴがありました。,0
128,テーブルには八百八つのリンゴがありました。,0
129,四百二十五五百三十四つのリングがあります。,1
130,家には猫が百五十一匹いました。,0
131,彼は四百九十五四百三個のオレンジを食べることができました。,1
132,アイゼンガードにホビット百九十七二十一匹を連れて行く。,1
133,レゴラスは二百八十八九百人の小人を投げました。,1
134,スメアゴルは四百二十五匹のハエを傷つけます。,0
135,家には猫が五百五十四匹いました。,0
136,七百六十九三百三十ドルかかります。,1
137,テーブルには七十三九百五十八つのリンゴがありました。,1
138,九百四十百七十七ドルかかります。,1
139,家には猫が十八十二匹いました。,1
140,二百八十八百一ドルかかります。,1
141,九百八十九百四ドルかかります。,1
142,テーブルには四百七十四つのリンゴがありました。,0
143,図書館には百四十七二百五冊の本があります。,1
144,アイゼンガードにホビット三百六十六二百三十三匹を連れて行く。,1
145,テーブルには百九十二つのリンゴがありました。,0
146,テーブルには八百四十四つのリンゴがありました。,0
147,七百四十五ドルかかります。,0
148,スメアゴルは五百八十三匹のハエを傷つけます。,0
149,二百五十六ドルかかります。,0
150,少年は百八十六八百八十九枚のコインを持っています。,1
151,二百二十一つのリングがあります。,0
152,レゴラスは百二十二人の小人を投げました。,0
153,スメアゴルは八百十六九百四十七匹のハエを傷つけます。,1
154,九百八十九十つのリングがあります。,1
155,レゴラスは九百八十一人の小人を投げました。,0
156,部屋は六百五十九八百三十八つのジャガイモで満たされていました。,1
157,レゴラスは五百十一五百七十人の小人を投げました。,1
158,彼は二百九十一五十四個のオレンジを食べることができました。,1
159,家には猫が七百七十三百七十二匹いました。,1
160,図書館には百二十三冊の本があります。,0
161,レゴラスは六百八人の小人を投げました。,0
162,彼は三百三十個のオレンジを食べることができました。,0
163,少年は四百五十八九百七十二枚のコインを持っています。,1
164,アイゼンガードにホビット四百六十二匹を連れて行く。,0
165,二百五八百六十四つのリングがあります。,1
166,アイゼンガードにホビット七百七十五四百八十二匹を連れて行く。,1
167,レゴラスは百七十三四百二十一人の小人を投げました。,1
168,スメアゴルは三百九十九匹のハエを傷つけます。,0
169,レゴラスは九百二十七二百十八人の小人を投げました。,1
170,レゴラスは九百六十二人の小人を投げました。,0
171,スメアゴルは百三十三百二匹のハエを傷つけます。,1
172,家には猫が八百七五百九十匹いました。,1
173,テーブルには七百四十一七百五十七つのリンゴがありました。,1
174,家には猫が四百六十八五百三十匹いました。,1
175,テーブルには五百五つのリンゴがありました。,0
176,彼は九十八五百四十八個のオレンジを食べることができました。,1
177,部屋は五百十八つのジャガイモで満たされていました。,0
178,彼は百五十七個のオレンジを食べることができました。,0
179,少年は六百八十八枚のコインを持っています。,0
180,テーブルには八十二つのリンゴがありました。,0
181,テーブルには八百五五百三十一つのリンゴがありました。,1
182,少年は六百五十九枚のコインを持っています。,0
183,少年は四百六十九枚のコインを持っています。,0
184,四百四十九三百八十九ドルかかります。,1
185,少年は七百二十四九百十一枚のコインを持っています。,1
186,図書館には八百三十三六百九十五冊の本があります。,1
187,レゴラスは六百五十九六百四人の小人を投げました。,1
188,テーブルには二十五つのリンゴがありました。,0
189,レゴラスは四百二人の小人を投げました。,0
190,少年は四百一七枚のコインを持っています。,1
191,家には猫が八十一百十二匹いました。,1
192,少年は七百六十七枚のコインを持っています。,0
193,アイゼンガードにホビット五百二十一四百二十一匹を連れて行く。,1
194,彼は四百五個のオレンジを食べることができました。,0
195,図書館には九十一三百三十三冊の本があります。,1
196,アイゼンガードにホビット六百四十九八百八十九匹を連れて行く。,1
197,アイゼンガードにホビット二百七十四五百五匹を連れて行く。,1
198,彼は六百十三個のオレンジを食べることができました。,0
199,九百八十九ドルかかります。,0
200,部屋は三百七十六つのジャガイモで満たされていました。,0
201,少年は百三十枚のコインを持っています。,0
202,八百七十四ドルかかります。,0
203,図書館には四百七十五冊の本があります。,0
204,レゴラスは八百四十一二百九十九人の小人を投げました。,1
205,部屋は三百二五百二つのジャガイモで満たされていました。,1
206,アイゼンガードにホビット四百一匹を連れて行く。,0
207,アイゼンガードにホビット九百四十二九十三匹を連れて行く。,1
208,部屋は二百三十四つのジャガイモで満たされていました。,0
209,部屋は三百十四三百七十つのジャガイモで満たされていました。,1
210,五百九十七つのリングがあります。,0
211,少年は九百十九六百二十枚のコインを持っています。,1
212,彼は六百五十四個のオレンジを食べることができました。,0
213,少年は六十九枚のコインを持っています。,0
214,アイゼンガードにホビット八百五十四七百十匹を連れて行く。,1
215,部屋は三百九十三つのジャガイモで満たされていました。,0
216,アイゼンガードにホビット二百四十一匹を連れて行く。,0
217,図書館には九十五七十四冊の本があります。,1
218,部屋は九百四十六八十五つのジャガイモで満たされていました。,1
219,部屋は三十五つのジャガイモで満たされていました。,0
220,八百二十四百四つのリングがあります。,1
221,家には猫が十五匹いました。,0
222,テーブルには三百八十つのリンゴがありました。,0
223,彼は三百六十一個のオレンジを食べることができました。,0
224,レゴラスは九百三十一人の小人を投げました。,0
225,テーブルには九百九十八つのリンゴがありました。,0
226,彼は二百八十五個のオレンジを食べることができました。,0
227,部屋は四百十六つのジャガイモで満たされていました。,0
228,スメアゴルは五百七匹のハエを傷つけます。,0
229,レゴラスは六百七十八人の小人を投げました。,0
230,少年は五百三枚のコインを持っています。,0
231,レゴラスは二百七十人の小人を投げました。,0
232,図書館には九百八十七二百五十九冊の本があります。,1
233,家には猫が九百九十六八十三匹いました。,1
234,スメアゴルは五百六百四匹のハエを傷つけます。,1
235,家には猫が二百七十四三百九十八匹いました。,1
236,七百八十三つのリングがあります。,0
237,テーブルには三百七十五つのリンゴがありました。,0
238,六百十三二百六十六ドルかかります。,1
239,彼は七百五十四五百五十四個のオレンジを食べることができました。,1
240,少年は二百二十八二百六十七枚のコインを持っています。,1
241,少年は百二百三十六枚のコインを持っています。,1
242,図書館には六百二十六九百四十一冊の本があります。,1
243,三百六十二六百四十九ドルかかります。,1
244,図書館には三百四十四冊の本があります。,0
245,レゴラスは九百九十五人の小人を投げました。,0
246,九百四十七ドルかかります。,0
247,レゴラスは八百八十二人の小人を投げました。,0
248,少年は八百七十一枚のコインを持っています。,0
249,レゴラスは六百八十七百三十六人の小人を投げました。,1
250,スメアゴルは四百五十三七百十七匹のハエを傷つけます。,1
251,スメアゴルは四百五十五匹のハエを傷つけます。,0
252,スメアゴルは百三十六二百十七匹のハエを傷つけます。,1
253,アイゼンガードにホビット三十九匹を連れて行く。,0
254,テーブルには三百七十四つのリンゴがありました。,0
255,彼は三百十四個のオレンジを食べることができました。,0
256,図書館には三百六十七冊の本があります。,0
257,家には猫が九百八十三四百三十匹いました。,1
258,家には猫が二百六十五百七十二匹いました。,1
259,部屋は六百三六百六十五つのジャガイモで満たされていました。,1
260,家には猫が四百十三匹いました。,0
261,少年は二百二十三七百八十枚のコインを持っています。,1
262,家には猫が六十一五百六十七匹いました。,1
263,部屋は九十三つのジャガイモで満たされていました。,0
264,テーブルには八百十七つのリンゴがありました。,0
265,図書館には二百五十一冊の本があります。,0
266,家には猫が八百八十二匹いました。,0
267,レゴラスは六百九十三百三十二人の小人を投げました。,1
268,三百六十二ドルかかります。,0
269,部屋は三百八十九つのジャガイモで満たされていました。,0
270,アイゼンガードにホビット八百九十八匹を連れて行く。,0
271,アイゼンガードにホビット三百五十三匹を連れて行く。,0
272,アイゼンガードにホビット八百七十八匹を連れて行く。,0
273,スメアゴルは六百三十三三百五十九匹のハエを傷つけます。,1
274,少年は九百九十七枚のコインを持っています。,0
275,アイゼンガードにホビット三百九十九百二十三匹を連れて行く。,1
276,レゴラスは二百五十二七百八十二人の小人を投げました。,1
277,レゴラスは九百九十九百二十人の小人を投げました。,1
278,スメアゴルは四十七匹のハエを傷つけます。,0
279,家には猫が二百三匹いました。,0
280,五百四十八二百二つのリングがあります。,1
281,家には猫が六百九十三三百十四匹いました。,1
282,二十四八十四つのリングがあります。,1
283,部屋は二百十四つのジャガイモで満たされていました。,0
284,九百七十二五百八十六ドルかかります。,1
285,部屋は三百四十四つのジャガイモで満たされていました。,0
286,スメアゴルは八百八十一匹のハエを傷つけます。,0
287,八百八十九ドルかかります。,0
288,テーブルには七百八十二つのリンゴがありました。,0
289,図書館には九百五十四冊の本があります。,0
290,アイゼンガードにホビット六百七十九八百三十匹を連れて行く。,1
291,テーブルには五百一五百四十五つのリンゴがありました。,1
292,レゴラスは八十七五百九十八人の小人を投げました。,1
293,九十二九百八十七つのリングがあります。,1
294,少年は九百十四枚のコインを持っています。,0
295,テーブルには百八十九二百五十八つのリンゴがありました。,1
296,レゴラスは五百八十人の小人を投げました。,0
297,四百四十つのリングがあります。,0
298,彼は九十七五十一個のオレンジを食べることができました。,1
299,少年は七百四十七枚のコインを持っています。,0
300,レゴラスは八百七十人の小人を投げました。,0
301,テーブルには五百一つのリンゴがありました。,0
302,図書館には八百一冊の本があります。,0
303,アイゼンガードにホビット八百四十五五百十九匹を連れて行く。,1
304,テーブルには七百十四二十つのリンゴがありました。,1
305,テーブルには二百二十六百二十つのリンゴがありました。,1
306,彼は七百三十四七百二十二個のオレンジを食べることができました。,1
307,十四つのリングがあります。,0
308,レゴラスは九百九十九人の小人を投げました。,0
309,スメアゴルは四十六七百五十九匹のハエを傷つけます。,1
310,部屋は五百八十九つのジャガイモで満たされていました。,0
311,百九十五つのリングがあります。,0
312,家には猫が九百二十二二百一匹いました。,1
313,アイゼンガードにホビット九百二十七匹を連れて行く。,0
314,彼は六十五個のオレンジを食べることができました。,0
315,テーブルには七百七十九三百七十四つのリンゴがありました。,1
316,レゴラスは七百三十二七百五十八人の小人を投げました。,1
317,少年は七百十九枚のコインを持っています。,0
318,百六十七九百三十四ドルかかります。,1
319,少年は五百八十二四百五十四枚のコインを持っています。,1
320,テーブルには五百九十九つのリンゴがありました。,0
321,少年は二百三十枚のコインを持っています。,0
322,スメアゴルは八百二十六二百三十匹のハエを傷つけます。,1
323,少年は六百八十二百十枚のコインを持っています。,1
324,レゴラスは九百七十八四百六十三人の小人を投げました。,1
325,家には猫が三十六百六十九匹いました。,1
326,アイゼンガードにホビット八百十六三百三十一匹を連れて行く。,1
327,四百九十六五百三十一ドルかかります。,1
328,部屋は七つのジャガイモで満たされていました。,0
329,家には猫が三百九六百七十九匹いました。,1
330,彼は九百五十九二百三十五個のオレンジを食べることができました。,1
331,部屋は四百二十五三百六十七つのジャガイモで満たされていました。,1
332,少年は二百八百四十七枚のコインを持っています。,1
333,彼は百五十一七百九十八個のオレンジを食べることができました。,1
334,レゴラスは二百二人の小人を投げました。,0
335,三百五十九ドルかかります。,0
336,四百八十九百八十七ドルかかります。,1
337,九百六十三六百三ドルかかります。,1
338,アイゼンガードにホビット八百七十七九百五十一匹を連れて行く。,1
339,アイゼンガードにホビット二百二十一五百十七匹を連れて行く。,1
340,少年は四百四十四五百二十一枚のコインを持っています。,1
341,二百五十六百四十一ドルかかります。,1
342,図書館には七百七十七七百五十九冊の本があります。,1
343,八百四十九ドルかかります。,0
344,テーブルには五百九七百六十三つのリンゴがありました。,1
345,家には猫が二百九十六匹いました。,0
346,彼は八百二十六三百三十四個のオレンジを食べることができました。,1
347,アイゼンガードにホビット三百六十四匹を連れて行く。,0
348,テーブルには八百八十九つのリンゴがありました。,0
349,レゴラスは十三五百十五人の小人を投げました。,1
350,四百八十三つのリングがあります。,0
351,家には猫が八百十七匹いました。,0
352,アイゼンガードにホビット九十七匹を連れて行く。,0
353,少年は二百十一二十七枚のコインを持っています。,1
354,七百五十二三百四つのリングがあります。,1
355,四百四十三ドルかかります。,0
356,アイゼンガードにホビット百十七百二十三匹を連れて行く。,1
357,アイゼンガードにホビット八十六五百三十四匹を連れて行く。,1
358,スメアゴルは八百五十四百八十九匹のハエを傷つけます。,1
359,図書館には五百十三八百十四冊の本があります。,1
360,テーブルには二百十六つのリンゴがありました。,0
361,家には猫が九百十四匹いました。,0
362,五百五つのリングがあります。,0
363,図書館には百四冊の本があります。,0
364,レゴラスは三百二十三人の小人を投げました。,0
365,五百八十一九百三十三つのリングがあります。,1
366,部屋は六十九百八十九つのジャガイモで満たされていました。,1
367,スメアゴルは九百九十九匹のハエを傷つけます。,0
368,レゴラスは六百五十八人の小人を投げました。,0
369,少年は八十四九十枚のコインを持っています。,1
370,テーブルには五百一つのリンゴがありました。,0
371,部屋は五百三十一つのジャガイモで満たされていました。,0
372,家には猫が七十三匹いました。,0
373,スメアゴルは六百六十九匹のハエを傷つけます。,0
374,彼は八百九十六百七十九個のオレンジを食べることができました。,1
375,アイゼンガードにホビット百九十八匹を連れて行く。,0
376,六百六十七八百五十二つのリングがあります。,1
377,アイゼンガードにホビット五百六十一六百十一匹を連れて行く。,1
378,アイゼンガードにホビット二百三十二匹を連れて行く。,0
379,五百五十つのリングがあります。,0
380,アイゼンガードにホビット八百四十九九百三十三匹を連れて行く。,1
381,九百二十三ドルかかります。,0
382,レゴラスは二百五十九人の小人を投げました。,0
383,九百八十九九百六十二ドルかかります。,1
384,テーブルには八百三十二つのリンゴがありました。,0
385,テーブルには九十七百八十四つのリンゴがありました。,1
386,家には猫が九十六七百十五匹いました。,1
387,九百九十七九百五十二ドルかかります。,1
388,テーブルには三百六八百八十五つのリンゴがありました。,1
389,スメアゴルは六百六十四匹のハエを傷つけます。,0
390,テーブルには三百六十六百二十三つのリンゴがありました。,1
391,図書館には九冊の本があります。,0
392,部屋は六百七十七つのジャガイモで満たされていました。,0
393,九百二十五つのリングがあります。,0
394,図書館には七百三二百九十五冊の本があります。,1
395,アイゼンガードにホビット四百八十二匹を連れて行く。,0
396,レゴラスは六百二十一九百八十人の小人を投げました。,1
397,八百五十九つのリングがあります。,0
398,図書館には七百九十五冊の本があります。,0
399,アイゼンガードにホビット五百九十三二百四十四匹を連れて行く。,1
400,彼は百五個のオレンジを食べることができました。,0
401,三百三十五六百二十二つのリングがあります。,1
402,彼は七百七十一六百三個のオレンジを食べることができました。,1
403,図書館には十四三百十二冊の本があります。,1
404,スメアゴルは七百七十六八百二十匹のハエを傷つけます。,1
405,五百二百二十つのリングがあります。,1
406,スメアゴルは四百五七百七十六匹のハエを傷つけます。,1
407,少年は八百四十六枚のコインを持っています。,0
408,部屋は四百九十三つのジャガイモで満たされていました。,0
409,九百五十四四百二十つのリングがあります。,1
410,部屋は九百六十三三百四十六つのジャガイモで満たされていました。,1
411,アイゼンガードにホビット八百三十五三百六十八匹を連れて行く。,1
412,七百七十四三百六十三ドルかかります。,1
413,アイゼンガードにホビット四百十八匹を連れて行く。,0
414,レゴラスは八百八十三七百十九人の小人を投げました。,1
415,図書館には五百二十六冊の本があります。,0
416,図書館には二十九八百三冊の本があります。,1
417,レゴラスは二百八十七六十二人の小人を投げました。,1
418,テーブルには二百六十四九百九つのリンゴがありました。,1
419,アイゼンガードにホビット三百十二匹を連れて行く。,0
420,家には猫が百三十五五百三匹いました。,1
421,家には猫が九百八十一匹いました。,0
422,部屋は四十三七十七つのジャガイモで満たされていました。,1
423,彼は二百五十一個のオレンジを食べることができました。,0
424,九百三十四八百つのリングがあります。,1
425,テーブルには九百九十八八十一つのリンゴがありました。,1
426,二百九十八つのリングがあります。,0
427,スメアゴルは五百六十八四百七十匹のハエを傷つけます。,1
428,五百七ドルかかります。,0
429,アイゼンガードにホビット五百八十一五百八十二匹を連れて行く。,1
430,図書館には十一八十六冊の本があります。,1
431,家には猫が六百三十三六百五十九匹いました。,1
432,彼は五百二十六個のオレンジを食べることができました。,0
433,スメアゴルは八百九十九匹のハエを傷つけます。,0
434,家には猫が九十三百九十四匹いました。,1
435,レゴラスは八百七十四人の小人を投げました。,0
436,少年は百六十一枚のコインを持っています。,0
437,彼は二百二十九個のオレンジを食べることができました。,0
438,テーブルには百十五つのリンゴがありました。,0
439,アイゼンガードにホビット五百十一三百九十三匹を連れて行く。,1
440,五百二十五百五ドルかかります。,1
441,九百十三百六十ドルかかります。,1
442,テーブルには百九十八二十三つのリンゴがありました。,1
443,アイゼンガードにホビット四百二十七百十五匹を連れて行く。,1
444,テーブルには百四十七三百七十一つのリンゴがありました。,1
445,彼は五十四七百二十三個のオレンジを食べることができました。,1
446,彼は六百八十四個のオレンジを食べることができました。,0
447,アイゼンガードにホビット七百二十三匹を連れて行く。,0
448,二百五十九ドルかかります。,0
449,スメアゴルは六百十五匹のハエを傷つけます。,0
450,スメアゴルは二百十五三十一匹のハエを傷つけます。,1
451,六百三十五ドルかかります。,0
452,アイゼンガードにホビット百九十二匹を連れて行く。,0
453,図書館には六百二十六四百四冊の本があります。,1
454,アイゼンガードにホビット七百五十五七百五十一匹を連れて行く。,1
455,テーブルには三百三十五六百四十六つのリンゴがありました。,1
456,七百六十四つのリングがあります。,0
457,部屋は八百七十七つのジャガイモで満たされていました。,0
458,アイゼンガードにホビット四百九十八二十五匹を連れて行く。,1
459,百五十七ドルかかります。,0
460,六十五つのリングがあります。,0
461,レゴラスは九百六十六人の小人を投げました。,0
462,彼は五百五十九十一個のオレンジを食べることができました。,1
463,少年は百五十九枚のコインを持っています。,0
464,家には猫が七百七十九七百八十六匹いました。,1
465,スメアゴルは五百五十一匹のハエを傷つけます。,0
466,アイゼンガードにホビット百十七匹を連れて行く。,0
467,少年は三十三九十九枚のコインを持っています。,1
468,少年は四百八十八枚のコインを持っています。,0
469,スメアゴルは八百七十六百三十三匹のハエを傷つけます。,1
470,スメアゴルは二百五十九八百三十八匹のハエを傷つけます。,1
471,部屋は二百六十一二百八十六つのジャガイモで満たされていました。,1
472,少年は五百八十七八百五十三枚のコインを持っています。,1
473,五百七十六二百七十三ドルかかります。,1
474,彼は四百六十一個のオレンジを食べることができました。,0
475,七百五十五ドルかかります。,0
476,四百十四つのリングがあります。,0
477,図書館には七百六十一冊の本があります。,0
478,百二十四五百九ドルかかります。,1
479,アイゼンガードにホビット五十七八百七十一匹を連れて行く。,1
480,八百五七百七十四ドルかかります。,1
481,少年は三百二十六百十六枚のコインを持っています。,1
482,少年は三百三十一三百二十一枚のコインを持っています。,1
483,スメアゴルは四百八十一匹のハエを傷つけます。,0
484,スメアゴルは五百四十三二百六十一匹のハエを傷つけます。,1
485,アイゼンガードにホビット九百二十二匹を連れて行く。,0
486,テーブルには五百八十八つのリンゴがありました。,0
487,テーブルには九百八十九つのリンゴがありました。,0
488,少年は二百十九枚のコインを持っています。,0
489,図書館には九百六十一五百二十九冊の本があります。,1
490,アイゼンガードにホビット二十四匹を連れて行く。,0
491,部屋は六百四つのジャガイモで満たされていました。,0
492,少年は六百二十五二百十四枚のコインを持っています。,1
493,図書館には百六十一九百十一冊の本があります。,1
494,部屋は三百七十七十一つのジャガイモで満たされていました。,1
495,彼は三百四十三二百四十七個のオレンジを食べることができました。,1
496,少年は九百六十二二百五十枚のコインを持っています。,1
497,少年は八百九十七枚のコインを持っています。,0
498,図書館には二百十九冊の本があります。,0
499,図書館には八百八十二冊の本があります。,0
500,六百八十七つのリングがあります。,0
501,部屋は九百六十八九百三十六つのジャガイモで満たされていました。,1
502,三十八二百七十八ドルかかります。,1
503,アイゼンガードにホビット六百三十一匹を連れて行く。,0
504,図書館には七百六十九九百五十九冊の本があります。,1
505,家には猫が六百一匹いました。,0
506,テーブルには四百四つのリンゴがありました。,0
507,レゴラスは三百八十一人の小人を投げました。,0
508,少年は九百十四九十七枚のコインを持っています。,1
509,少年は三百七十一枚のコインを持っています。,0
510,六百六十八ドルかかります。,0
511,テーブルには六百二十二四百四十七つのリンゴがありました。,1
512,部屋は六百十三五百九十四つのジャガイモで満たされていました。,1
513,少年は九百九十七三百四十一枚のコインを持っています。,1
514,テーブルには五百三十五つのリンゴがありました。,0
515,家には猫が七百二十一匹いました。,0
516,スメアゴルは四百九十三匹のハエを傷つけます。,0
517,図書館には二百二十三冊の本があります。,0
518,彼は五百五十八個のオレンジを食べることができました。,0
519,少年は三百九十六八百三十八枚のコインを持っています。,1
520,図書館には九百五十一冊の本があります。,0
521,六百七十五ドルかかります。,0
522,家には猫が二百九匹いました。,0
523,レゴラスは二百六十四三百十四人の小人を投げました。,1
524,レゴラスは八百四十五二十八人の小人を投げました。,1
525,彼は三百九十一百五十七個のオレンジを食べることができました。,1
526,スメアゴルは四百八十八匹のハエを傷つけます。,0
527,家には猫が七百十二匹いました。,0
528,少年は五百五十九六百四十七枚のコインを持っています。,1
529,家には猫が六百八十九匹いました。,0
530,テーブルには四百九十六二百三十六つのリンゴがありました。,1
531,スメアゴルは三百八十二四百四十二匹のハエを傷つけます。,1
532,六百五十七つのリングがあります。,0
533,少年は八百十三三百九十七枚のコインを持っています。,1
534,スメアゴルは四百五十六匹のハエを傷つけます。,0
535,アイゼンガードにホビット六百七十三匹を連れて行く。,0
536,少年は四百五十五枚のコインを持っています。,0
537,家には猫が七百五十四匹いました。,0
538,三十三九百七十八ドルかかります。,1
539,アイゼンガードにホビット二百四十七百四十二匹を連れて行く。,1
540,彼は五百三十五個のオレンジを食べることができました。,0
541,レゴラスは九百十六人の小人を投げました。,0
542,アイゼンガードにホビット八百十三匹を連れて行く。,0
543,部屋は七百八十八九百六十五つのジャガイモで満たされていました。,1
544,テーブルには九百三十八三百五十つのリンゴがありました。,1
545,彼は五百五十六個のオレンジを食べることができました。,0
546,少年は二百六十七四百五十九枚のコインを持っています。,1
547,少年は七百七十二枚のコインを持っています。,0
548,部屋は七百四十二つのジャガイモで満たされていました。,0
549,図書館には五百四六百八十二冊の本があります。,1
550,部屋は五百八六百三十三つのジャガイモで満たされていました。,1
551,アイゼンガードにホビット八百八十一八百二十匹を連れて行く。,1
552,テーブルには九百三十五つのリンゴがありました。,0
